City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
525,Meybod,IR,2021-12-28 08:42:24,32.2501,54.0166,55.42,23,3,2.89,clear sky
526,Thessalon,CA,2021-12-28 08:42:24,46.2501,-83.5666,28.89,84,72,18.92,broken clouds
527,Altay,CN,2021-12-28 08:42:25,47.8667,88.1167,10.31,77,0,4.12,clear sky
528,Vredendal,ZA,2021-12-28 08:42:25,-31.6683,18.5012,68.38,67,100,11.81,overcast clouds
529,Picton,AU,2021-12-28 08:42:26,-34.1833,150.6,65.43,70,52,6.89,broken clouds
530,Barberton,ZA,2021-12-28 08:42:26,-25.7884,31.0532,82.45,28,34,4.5,scattered clouds
531,Saint-Leu,RE,2021-12-28 08:42:26,-21.15,55.2833,83.68,77,25,6.26,scattered clouds
532,Fairview,US,2021-12-28 08:42:27,40.8126,-73.999,40.59,90,90,0.0,mist
533,Kirillov,RU,2021-12-28 08:42:27,59.863,38.3813,4.93,94,65,7.74,broken clouds
534,Acapulco,MX,2021-12-28 08:39:13,16.8634,-99.8901,73.22,88,40,3.44,scattered clouds
535,Bela,IN,2021-12-28 08:42:28,25.9333,81.9833,63.48,74,100,5.3,moderate rain
536,Marzuq,YE,2021-12-28 08:42:28,14.4,46.4667,77.31,19,0,5.88,clear sky
537,Savalou,BJ,2021-12-28 08:42:29,7.9281,1.9756,85.86,16,76,6.98,broken clouds
538,Iracoubo,GF,2021-12-28 08:42:29,5.4802,-53.2011,76.77,90,36,7.65,scattered clouds
539,Jiuquan,CN,2021-12-28 08:42:29,39.7432,98.5174,23.68,58,98,2.71,overcast clouds
540,Shiyan,CN,2021-12-28 08:42:30,32.6475,110.7781,46.42,49,2,3.51,clear sky
541,Bilibino,RU,2021-12-28 08:42:30,68.0546,166.4372,-29.96,94,94,5.37,overcast clouds
542,Taganak,PH,2021-12-28 08:42:31,6.0833,118.3,75.34,83,100,11.36,moderate rain
543,Kursavka,RU,2021-12-28 08:42:31,44.4564,42.5093,29.21,60,57,9.53,broken clouds
544,Cootamundra,AU,2021-12-28 08:42:32,-34.65,148.0333,71.94,41,37,12.46,scattered clouds
545,Krasnokamensk,RU,2021-12-28 08:42:32,50.0979,118.0369,-9.04,99,71,2.57,broken clouds
546,Omboue,GA,2021-12-28 08:42:32,-1.5746,9.2618,78.94,83,100,9.37,overcast clouds
547,Darhan,MN,2021-12-28 08:42:33,49.4867,105.9228,0.32,88,4,3.94,clear sky
548,Lucea,JM,2021-12-28 08:42:33,18.451,-78.1736,78.66,76,22,14.85,few clouds
549,Dawlatabad,AF,2021-12-28 08:42:34,36.4141,64.9053,51.48,31,0,8.77,clear sky
550,Kovdor,RU,2021-12-28 08:42:34,67.5662,30.4758,-8.34,100,99,3.6,overcast clouds
551,Gnjilane,XK,2021-12-28 08:42:35,42.4604,21.4699,37.72,93,100,2.48,overcast clouds
552,Atar,MR,2021-12-28 08:42:35,20.5169,-13.0499,72.39,22,58,10.18,broken clouds
553,Sembe,CG,2021-12-28 08:42:36,1.6481,14.5806,89.35,46,100,1.48,overcast clouds
554,Coquimbo,CL,2021-12-28 08:40:44,-29.9533,-71.3436,62.33,82,90,2.3,overcast clouds
555,Cerro Punta,PA,2021-12-28 08:42:36,8.85,-82.5667,48.69,87,92,3.67,overcast clouds
556,Saint-Francois,FR,2021-12-28 08:42:37,46.4154,3.9054,56.64,78,75,16.11,broken clouds
557,Carutapera,BR,2021-12-28 08:42:37,-1.195,-46.02,74.89,94,99,4.94,overcast clouds
558,Henderson,US,2021-12-28 08:39:54,36.0397,-114.9819,47.82,51,1,9.22,clear sky
559,Ribeira Grande,PT,2021-12-28 08:43:38,38.5167,-28.7,66.6,88,75,31.07,mist
560,Sovetskiy,RU,2021-12-28 08:43:38,61.3614,63.5842,0.19,92,98,6.46,overcast clouds
561,Navoi,UZ,2021-12-28 08:43:38,40.0844,65.3792,44.08,45,90,9.22,overcast clouds
562,Karratha,AU,2021-12-28 08:43:39,-20.7377,116.8463,94.08,41,7,18.48,clear sky
563,Maceio,BR,2021-12-28 08:42:49,-9.6658,-35.7353,76.44,94,40,3.44,scattered clouds
564,Esqueda,MX,2021-12-28 08:43:40,30.7167,-109.5833,43.48,65,10,7.63,clear sky
565,Pauini,BR,2021-12-28 08:43:40,-7.7136,-66.9764,73.89,96,100,0.69,overcast clouds
566,Zyryanka,RU,2021-12-28 08:43:40,65.75,150.85,-29.07,98,96,12.03,overcast clouds
567,Tabou,CI,2021-12-28 08:43:41,4.423,-7.3528,81.95,77,34,4.7,scattered clouds
568,Morada Nova,BR,2021-12-28 08:40:14,-5.1067,-38.3725,76.17,82,99,3.51,overcast clouds
569,Jalu,LY,2021-12-28 08:43:41,29.0331,21.5482,62.28,32,77,12.46,broken clouds
570,Kiama,AU,2021-12-28 08:43:42,-34.6833,150.8667,65.57,66,80,1.01,broken clouds
571,Hovd,MN,2021-12-28 08:43:42,48.0056,91.6419,6.48,89,100,1.74,light snow
572,Diamantino,BR,2021-12-28 08:43:43,-14.4086,-56.4461,70.95,95,84,5.23,broken clouds
573,Mareeba,AU,2021-12-28 08:43:43,-17.0,145.4333,73.44,96,100,1.14,light rain
574,Tevriz,RU,2021-12-28 08:43:44,57.509,72.4042,16.14,94,100,5.3,overcast clouds
575,Patitirion,GR,2021-12-28 08:43:44,39.15,23.8667,60.37,72,100,5.01,overcast clouds
576,Cao Bang,VN,2021-12-28 08:43:45,22.6667,106.25,53.85,67,96,2.48,overcast clouds
577,Trinidad,BO,2021-12-28 08:43:45,-14.8333,-64.9,73.04,97,100,2.13,overcast clouds
578,Matara,LK,2021-12-28 08:40:17,5.9485,80.5353,87.55,50,88,4.94,overcast clouds
579,Bariri,BR,2021-12-28 08:41:43,-22.0744,-48.7403,70.95,85,23,3.53,few clouds
